

[inf] t=4.16407,torque=-0.0031241,theta=1005.26,phi=1005.33,dtheta=-0.000123174,dphi=-0.00783353,x=0.00635829,y=0.0855019
[inf] t=4.16531,torque=-0.00316071,theta=1005.26,phi=1005.33,dtheta=-9.20059e-05,dphi=0.000447467,x=0.00635951,y=0.0855089
[inf] t=4.16632,torque=-0.00314102,theta=1005.26,phi=1005.33,dtheta=-6.86091e-05,dphi=-0.00405777,x=0.00635722,y=0.0855017
[inf] t=4.16755,torque=-0.00321821,theta=1005.26,phi=1005.33,dtheta=-5.11276e-05,dphi=0.0131789,x=0.00636427,y=0.0855006
[inf] t=4.16901,torque=-0.00318166,theta=1005.26,phi=1005.33,dtheta=-3.79852e-05,dphi=0.00451257,x=0.0063664,y=0.0854949
[inf] t=4.17005,torque=-0.00310589,theta=1005.26,phi=1005.33,dtheta=-2.86147e-05,dphi=-0.0125501,x=0.00636005,y=0.0854953
[inf] t=4.17104,torque=-0.00307003,theta=1005.26,phi=1005.33,dtheta=-2.15488e-05,dphi=-0.0201088,x=0.00635092,y=0.085512
[inf] t=4.1719,torque=-0.003131,theta=1005.26,phi=1005.33,dtheta=-1.57626e-05,dphi=-0.00584853,x=0.00634798,y=0.0855123
[inf] t=4.17299,torque=-0.00333532,theta=1005.26,phi=1005.33,dtheta=-1.16781e-05,dphi=0.0398008,x=0.0063675,y=0.0854951
[inf] t=4.17412,torque=-0.00314648,theta=1005.26,phi=1005.33,dtheta=-8.64444e-06,dphi=-0.00365907,x=0.00636611,y=0.0855014
[inf] t=4.17524,torque=-0.00314889,theta=1005.26,phi=1005.33,dtheta=-6.3956e-06,dphi=-0.00300227,x=0.00636436,y=0.0854984
[inf] t=4.17642,torque=-0.00315653,theta=1005.26,phi=1005.33,dtheta=-4.7296e-06,dphi=-0.00120256,x=0.00636504,y=0.0855156
[inf] t=4.1775,torque=-0.00323684,theta=1005.26,phi=1005.33,dtheta=-3.49062e-06,dphi=0.0167017,x=0.00637253,y=0.085499
